character,text,goodness,priority,if_dead
hermione granger,"That's why Ron and I went looking for him, Professor. We'd just found him when he said…
It's a bit strange, isn't it?
You hear this voice, a voice only you can hear, and then Mrs. Norris turns up Petrified. It's just… strange.",Good,3,Undead
hermione granger,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign.
Professor, I was wondering if you could tell us about…the Chamber of Secrets?
Muggle-borns.",Good,3,Undead
hermione granger,"Professor? What exactly does legend tell us lies within the Chamber?
Yes. Couldn't you tell? McGonagall's worried. All the teachers are.
The Heir of Slytherin has returned to Hogwarts. The question is, who is it?",Good,3,Undead
hermione granger,"If you're talking about Malfoy.
I heard him. But Malfoy, the Heir of Slytherin?
Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous.",Good,3,Undead
hermione granger,"Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'
Yes.
Exactly. But it's tricky. I've never seen a more complicated potion.",Good,3,Undead
hermione granger,"A month.
I know. But it's the only plan we've got.
No! Even with a proper wand it's too risky. You could hit Harry!",Good,3,Undead
hermione granger,"Let's go.
Finite incantatem!
Are you okay?",Good,3,Undead
hermione granger,"You will be able to, won't you?
Again? You mean the Chamber of Secrets has been opened before?
Maybe. We'll have to wait for the Polyjuice Potion to know for sure.",Good,3,Undead
hermione granger,"Heh… No. No one ever comes in here.
Moaning Myrtle.
Moaning Myrtle.",Good,3,Undead
hermione granger,"She's a little sensitive.
Do you think he's all right?
Oh!",Good,3,Undead
hermione granger,"You can talk to snakes.
No, they can't. It's not a very common gift, Harry. This is bad.
I don't know, Harry, but it sounded like you were egging the snake on, or something. Harry, listen to me. There's a reason the symbol of Slytherin House is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes, too.",Good,3,Undead
hermione granger,"He lived a thousand years ago; for all we know, you could be.
Everything's set. We just need a bit of who you're changing into.
We also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.",Good,3,Undead
hermione granger,"I've got it all worked out. I filled these with a simple Sleeping Draught. Simple, but powerful. Now, once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs, and put on their uniforms.
I've already got mine. Millicent Bulstrode– Slytherin- I got this off her robes. I'm going to go check on the Polyjuice Potion. Make sure that Crabbe and Goyle find these.
We'll have exactly one hour before we change back into ourselves… Add the hairs.",Good,3,Undead
hermione granger,"Cheers!
Me too.
I- I don't think I'm going. You go on without me!",Good,3,Undead
hermione granger,"Just go. You're wasting time!
Go away!
Do you remember me telling you that the Polyjuice Potion was only for human transformations? It was cat's hair I plucked off Millicent Bulstrode's robes. Look at my face.",Good,3,Undead
hermione granger,"It can't be Hagrid. It just can't be.
Look. Hagrid's our friend. Why don't we just go and ask him about it?
No!",Good,3,Undead
hermione granger,"It had to be a Gryffindor. Nobody else knows our password- unless it wasn't a student.
Thanks, Sir Nicholas!
It's good to be back! Congratulations! I can't believe you solved it!",Good,3,Undead
hermione granger,"Thanks.
Oh, no!
It's a cat, Ronald. What do you expect? It's in his nature.",Good,3,Undead
hermione granger,"That's rich... coming from the owner of that smelly old shoe brush. Crookshanks, just ignore the mean little boy.
Harry.
You know the Egyptians used to worship cats?",Good,3,Undead
hermione granger,"Good morning, Mr. Weasley.
Honestly, Ron, it's not funny. Harry was lucky not to be expelled.
Come on. Everywhere else is full.",Good,3,Undead
hermione granger,"Professor R.J. Lupin.
It's on his suitcase, Ronald.
Seems to be. Why?",Good,3,Undead
hermione granger,"But they'll catch Black, won't they? I mean, everyone's looking for him.
Why are we stopping? We can't be there yet.
Ouch, Ron. That was my foot.",Good,3,Undead
hermione granger,"Harry. Harry, are you all right?
No one was screaming, Harry.
Of course. That's why he knew to give you the chocolate, Harry.",Good,3,Undead
hermione granger,"Just forget it.
What a load of rubbish.
Me? I've been here all this time.",Good,3,Undead
hermione granger,"Oh, honestly, Ron. If you ask me, Divination's a woolly discipline. Now, Ancient Runes, that's a fascinating subject.
A fair few.
Don't be silly Ron. How could anyone be in two classes at once? Broaden your minds. Use your Inner Eye to see the future!.",Good,3,Undead
hermione granger,"I think they're funny.
Just ignore him.
Hagrid! He has to be taken to the hospital.",Good,3,Undead
hermione granger,"Yeah but I heard Draco's father's furious. We haven't heard the end of this.
Dufftown? That's not far from here.
No one knows.",Good,3,Undead
hermione granger,"Boggarts are shape-shifters. They take the shape of whatever a particular person fears the most. That's what makes them so...
It's not funny, Ron.
But sir, we just learned about red caps and hinkypunks. We're not meant to start that for weeks.",Good,3,Undead
hermione granger,"Please, sir. An Animagus is a wizard who elects to turn into an animal. A werewolf has no choice. With each full moon, when he transforms, he no longer remembers who he is. He'd kill his best friend if he crossed his path. Furthermore, the werewolf only responds to the call of its own kind.
Go, Harry! Go, Harry!
How are you feeling?",Good,3,Undead
hermione granger,"Umm... no one blames you, Harry. The dementors aren't supposed to come inside the grounds. Dumbledore's furious. As soon as he saved you, he sent them off.
It's meant to be the most haunted building in Britain. Did I mention that?
Do you want to move a bit closer?",Good,3,Undead
hermione granger,"Hope you don't mean yourself!
Harry!
But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?",Good,3,Undead
hermione granger,"Oh, Look who it is. Madam Rosmerta. Ron fancies her.
Harry!
So rude.",Good,3,Undead
hermione granger,"Ron, look! Sorry, sorry. Excuse me, excuse me, sorry. Harry, what happened?
Beautiful day.
Ronald has lost his rat.",Good,3,Undead
hermione granger,"Rubbish.
Well, maybe you should take better care of your pets!
Did not.",Good,3,Undead
hermione granger,"Didn't.
How did it go, Hagrid? The hearing?
And then?",Good,3,Undead
hermione granger,"Oh, do you mind me trying? The Grim, possibly.
I can't believe they're going to kill Buckbeak. It's just too horrible.
You! You foul, loathsome, evil little cockroach!",Good,3,Undead
hermione granger,"That felt good.
We'll stay with you too, Hagrid.
I think that means you owe someone an apology.",Good,3,Undead
hermione granger,"I meant me!
I thought I just saw... Never mind.
Ron. Ron! Ron!",Good,3,Undead
hermione granger,"Harry, you do realize what tree this is?
Ron! Ron, wait! Harry!
Duck!",Good,3,Undead
hermione granger,"Harry!
Oh, I'm sorry.
Where do you suppose this goes?",Good,3,Undead
hermione granger,"We're in the Shrieking Shack, aren't we?
Ron. You're okay. The dog. Where is it?
If you want to kill Harry, you'll have to kill us too!",Good,3,Undead
hermione granger,"No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes.
Since Professor Snape set the essay.
You attacked a teacher!",Good,3,Undead
hermione granger,"You go, I'll stay.
That looks really painful.
I'm sure Madam Pomfrey will fix it in a heartbeat.",Good,3,Undead
hermione granger,"Harry!
Harry!
Wait! Wait!",Good,3,Undead
hermione granger,"Professor? Professor Lupin?
Harry?
What?",Good,3,Undead
hermione granger,"Listen Harry, they've captured Sirius. Any minute the dementors are going to perform the Kiss.
No. It's worse. Much worse. They're going to suck out his soul. Headmaster, you've got to stop them. They've got the wrong man.
The point is, we know the truth. Please believe us.",Good,3,Undead
hermione granger,"Sorry, Ron, but seeing as you can't walk...
7:30. Where were we at 7:30?
Come on. And we can't be seen.",Good,3,Undead
hermione granger,"You foul, loathsome, evil little cockroach!
This is a Time-Turner, Harry. McGonagall gave it to me first term. This is how I've been getting to my lessons all year.
Yes. Dumbledore obviously wanted us to return to this moment. Clearly, something happened he wants us to change.",Good,3,Undead
hermione granger,"Thanks. Malfoy's coming.
That felt good.
Of course. Remember what Dumbledore said? If we succeed, more than one innocent life could be spared. Let's go.",Good,3,Undead
hermione granger,"Fudge has to see Buckbeak before we steal him. Otherwise, he'll think Hagrid set him free.
Harry, you can't.
Yes, and you must! Harry, you're in Hagrid's hut now. If you just go bursting in, you'll think you've gone mad. Awful things happen to wizards who meddle with time. We can't be seen.",Good,3,Undead
hermione granger,"Fudge is coming. And we aren't leaving? Why aren't we leaving?
Sorry. We're coming out the back door. Go!
Is that really what my hair looks like from the back?",Good,3,Undead
hermione granger,"I thought I just saw... Never mind.
Okay, go, Harry. Go!
Okay, Buckbeak. Come quickly. Come with us now. Come on.",Good,3,Undead
hermione granger,"Keep trying. Come on. Quickly. Buckbeak. Okay? Quickly. Hurry up. Okay?
Hurry up now, Buckbeak, okay? Come on. Come on, Buckbeak. Come and get the nice dead ferret. Come on. It's here. Come on, Beaky.
Come on, Buckbeak. Come on.",Good,3,Undead
hermione granger,"Buckbeak.
We save Sirius.
No idea. Look. It's Lupin.",Good,3,Undead
hermione granger,"And Snape's coming.
And now we wait.
At least someone's enjoying himself.",Good,3,Undead
hermione granger,"Yeah?
With a Patronus. I heard Snape telling Dumbledore. According to him... only a really powerful wizard could have conjured it.
Harry, but your dad's... Dead. I know. I'm just telling you what I saw.",Good,3,Undead
hermione granger,"Here we come.
That's great.
Harry! Run!",Good,3,Undead
hermione granger,"Saving your life!
Yeah, I didn't think about that. Run!
That was so scary.",Good,3,Undead
hermione granger,"This is horrible.
Harry, listen to me. No one's coming.
You're dying... both of you. Harry!",Good,3,Undead
hermione granger,"No.
But I don't like flying...!
Bombarda!",Good,3,Undead
hermione granger,"We have to go.
What's he talking about, Harry?
This came with it.",Good,3,Undead
hermione granger,"How fast is it, Harry?
Harry!
Are you alright?",Good,3,Undead
hermione granger,"Just now. You?
Wake up. Wake up Ronald!
Honestly. Get dressed, and don't go back to sleep. Come on Ron! Your mother says breakfast's ready.",Good,3,Undead
hermione granger,"What??
Harry it's his mark.
This is horrible, how can the ministry not know who conjured it. Isn't there any security or?",Good,3,Undead
hermione granger,"It's hurting again isn't it, your scar.
You know Sirius will want to hear about this. What you saw at the world cup, and the dream.
Alastor Moody? The aura.",Good,3,Undead
hermione granger,"Three sir.
Because they are unforgivable. Use of any one of them will...
Stop it! Can't you see it's bothering him, stop it!",Good,3,Undead
hermione granger,"There's a reason those curses are unforgivable, and to perform them in a classroom. I mean did you see Neville's face.
Neville?
It's not going to work.",Good,3,Undead
hermione granger,"You see this? This is an age line. Dumbledore drew it himself.
So a genius like Dumbledore couldn't possibly be fooled by something pathetically dimwitted such as an age potion.
Go on Harry. Harry for goodness sake.",Good,3,Undead
hermione granger,"We've already been through enough people why don't you just go and do it yourself? Ughh. What do you want me to say again?
Ronald would like me to tell you that Seamus told him that Dean was told by Parvati that Hagrid was looking for you.
Uhhh...",Good,3,Undead
